Cena,Kaucja,Powierzchnia,Liczba pokoi,Rodzaj zabudowy,Piętro,Okna,Ogrzewanie,Stan wykończenia,φ,λ,Czynsz - dodatkowo,Liczba pięter,Materiał budynku,Rok budowy
3000,,70,3,,2,,,,52.2385942,20.969841,,8,,2000
4200,,49,2,apartamentowiec,3,drewniane,miejskie,do zamieszkania,,,,8,,2018
4500,,60,2,apartamentowiec,2,drewniane,miejskie,do zamieszkania,,,,8,,2018
4200,,49,2,apartamentowiec,4,drewniane,miejskie,do zamieszkania,,,,8,,2018
3300,4000,65,3,blok,3,plastikowe,miejskie,do zamieszkania,52.2089703,21.0028606,700,10,inne,
2800,3000,48,2,apartamentowiec,2,drewniane,gazowe,do zamieszkania,52.17638457629923,21.021860757702633,,4,cegła,2019
3000,3500,60,2,apartamentowiec,1,drewniane,miejskie,do zamieszkania,52.16301360314719,21.077960730688474,,4,cegła,2012
4890,4890,95,3,apartamentowiec,1,drewniane,,do zamieszkania,52.1634112,21.087332,,,,
5000,,72,3,,3,,,,,,,5,,2015
3500,3500,65,2,apartamentowiec,1,plastikowe,miejskie,,52.257769,20.9945254,,5,inne,2008
2900,,53,2,,2,,,,52.28711503,20.96702099,,2,,2008
2300,,46.54,2,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.2237831,20.9701608,,7,cegła,2018
2000,,30,1,kamienica,2,plastikowe,miejskie,do zamieszkania,,,,3,cegła,1938
1900,,30,1,blok,parter,plastikowe,miejskie,do zamieszkania,52.26883,20.97906,,4,cegła,1958
3000,,41,2,apartamentowiec,6,drewniane,miejskie,do zamieszkania,52.2324496,20.97874404,,12,żelbet,2018
3600,,47,2,apartamentowiec,6,drewniane,miejskie,do zamieszkania,52.23198595,20.97907346,,9,żelbet,2018
2300,2300,45,2,blok,4,plastikowe,miejskie,,,,,5,wielka płyta,
2000,,47,2,blok,> 10,plastikowe,miejskie,do zamieszkania,52.2751198,20.9150884,,11,cegła,2000
2900,,52,2,,parter,,,,52.24019645,20.9979549,,2,,1950
2500,,47,3,,1,,,,52.26232445,20.95783625,,3,,1970
4500,,68.8,3,kamienica,1,,miejskie,,52.23999,20.9535,,5,inne,1938
3000,,35,2,kamienica,1,,,,52.23665,21.03143,,4,inne,1914
2600,,40,2,blok,10,plastikowe,miejskie,do zamieszkania,,,400,11,,2000
3500,3500,53,3,blok,3,,,do zamieszkania,52.1855194,20.9951574,,5,,
2000,,38,2,blok,3,plastikowe,miejskie,do zamieszkania,52.27343195004107,20.960686348193363,1,10,,1980
3500,,58,2,blok,4,,,,52.1933084,21.05414408,,4,cegła,2007
3000,3000,52,2,apartamentowiec,4,,,,52.232624,21.0625,,7,cegła,2009
1720,2000,17,1,kamienica,1,,,do zamieszkania,52.1895301,20.9595293,0.01,,,
2500,3000,46.5,2,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.22428502684187,20.970612502746583,470,6,,2018
2700,,47,2,,5,plastikowe,,,52.16261,20.99259,500,8,,2016
2700,,63.9,3,,1,plastikowe,,,,,,4,cegła,2004
4500,4300,85,3,kamienica,2,plastikowe,miejskie,,52.233916,21.0022231,,4,cegła,1930
4600,4600,64,3,,5,,,,,,300,6,,
4799,,70,3,apartamentowiec,1,,,,,,,,,2018
4300,4500,46.88,2,apartamentowiec,2,,,,,,,8,,
3600,3600,65,4,kamienica,5,plastikowe,miejskie,do zamieszkania,,,,6,cegła,
2600,,42,2,,8,,,,52.28551,20.93098,,10,,1985
1750,1700,25,1,kamienica,2,drewniane,miejskie,do zamieszkania,52.19944,21.03361,,4,cegła,1950
2800,2800,41,2,kamienica,1,plastikowe,miejskie,do zamieszkania,,,,4,cegła,1950
2500,2500,33,2,apartamentowiec,3,plastikowe,,,,,,6,,2019
3500,3500,81,3,apartamentowiec,1,drewniane,,,52.145179,21.02526,,3,,2007
4500,,70,2,kamienica,2,plastikowe,miejskie,,52.2285122,21.0158405,,4,cegła,1931
4000,4000,62.11,3,apartamentowiec,7,drewniane,miejskie,do zamieszkania,52.1768734,20.992185,,7,inne,2019
2150,2150,38,2,,3,,,do zamieszkania,52.2321887,21.0819159,,5,,
2300,,40,2,blok,2,,miejskie,,52.30626,20.9887,,4,,2019
2450,,46,2,blok,2,,miejskie,,52.23498035,21.0809741,370,8,,2018
3200,,55,2,blok,5,,miejskie,,52.24114052,20.98271942,,10,,2002
4900,4900,73.3,2,kamienica,4,plastikowe,miejskie,do zamieszkania,52.22279061712294,21.01158994968841,,6,cegła,1936
3500,3500,78,3,apartamentowiec,8,plastikowe,miejskie,,52.1786362,21.0585005,,8,cegła,2008
2900,,41,2,,4,,,,,,,7,,2018
11500,,129,5,,7,,,,,,,7,,2018
2200,,37,1,blok,1,,miejskie,,52.19313,21.01046,,5,,1958
2600,,38.5,2,blok,5,,miejskie,,52.19919,21.01153,,6,,1957
2500,,44.7,2,blok,2,plastikowe,miejskie,do zamieszkania,52.217951,21.0212039,,8,żelbet,1960
2100,2000,37,1,kamienica,4,plastikowe,miejskie,do zamieszkania,52.23007098449426,20.997192559741208,,7,cegła,1930
2300,2500,26,1,blok,parter,drewniane,miejskie,do zamieszkania,52.25563,20.9784059,,8,inne,2018
2900,,64.26,3,blok,3,plastikowe,miejskie,do zamieszkania,52.1860237,20.895331,,7,,2016
3500,3500,78,4,blok,> 10,,,do zamieszkania,52.2340627,21.102957,,17,,
3000,3000,68,3,blok,1,,,do zamieszkania,52.1897496,20.899275,,7,,
2650,3000,37,2,blok,1,,,do zamieszkania,52.2530391,21.0412573,,5,,
2200,,55,2,,2,,,,52.20136031,20.95603466,,3,,2005
15000,,138,4,,3,,,,,,,7,,2010
5800,,102,3,,2,,,,,,,4,,2007
2000,2000,31,1,blok,2,plastikowe,miejskie,do zamieszkania,52.1821211,21.0538653,1,10,wielka płyta,1970
6500,,128,4,apartamentowiec,6,,miejskie,,52.25577,20.98765,,20,,2000
3900,,86,3,apartamentowiec,1,,miejskie,,52.1702851,20.9975128,,6,,2008
2100,,55,2,blok,parter,,miejskie,,52.23303875,20.93308679,,7,,2009
3900,3900,47,2,apartamentowiec,2,plastikowe,miejskie,,52.2344281,20.976939,,6,inne,2017
2400,1000,59,2,blok,3,plastikowe,miejskie,do zamieszkania,52.2529983,21.1688831,,3,cegła,2003
2100,,54,2,blok,4,,miejskie,,52.1818557,21.0558725,,6,,2013
1800,1800,30,1,kamienica,1,plastikowe,miejskie,,,,,4,cegła,2000
9900,,103,2,apartamentowiec,> 10,,miejskie,,52.2312205,21.00239489,,52,,2013
2250,,58,2,blok,5,,miejskie,,52.2242356,20.948745,,6,,2015
5500,5500,100,3,apartamentowiec,6,drewniane,miejskie,do zamieszkania,52.1823249,21.0258847,1,9,cegła,2007
1900,,40,2,,,plastikowe,miejskie,,,,,4,,1960
3400,3500,70.5,3,apartamentowiec,1,plastikowe,,,,,,4,,2002
3700,3700,50,2,apartamentowiec,4,drewniane,,,52.232618,20.9794,,11,,2018
4000,4000,60,3,blok,3,plastikowe,,,,,,3,cegła,1950
2300,,55,2,apartamentowiec,1,,miejskie,,52.2110279,20.96510687,,6,,2000
2200,,32,1,kamienica,3,,miejskie,,52.20513185,21.00821066,,4,,1930
2200,3000,35,1,kamienica,3,plastikowe,miejskie,do zamieszkania,52.216812712468936,20.9780368005249,350,4,cegła,1938
2300,,80,3,,1,,miejskie,,52.1575811,21.0336095,,4,,2000
2300,3000,57,3,blok,parter,plastikowe,miejskie,do zamieszkania,52.2510517,21.0966981,700,2,cegła,
1700,2000,35,2,dom wolnostojący,parter,plastikowe,gazowe,do zamieszkania,52.25183706441584,21.221399850851352,,,,
2200,2200,31,2,apartamentowiec,1,plastikowe,miejskie,do zamieszkania,52.255263634421965,20.96719637023926,400,4,cegła,2014
1800,3000,52,2,blok,4,plastikowe,miejskie,do zamieszkania,52.1542611100071,21.045815653967285,630,4,wielka płyta,1980
6500,,78,3,,3,,,,52.238157,21.01796,,3,,
2200,,39.5,2,blok,2,plastikowe,,,52.234371,20.99864,,15,,1970
3500,3500,54,2,kamienica,,,miejskie,do zamieszkania,,,,,,1949
8500,,130,4,apartamentowiec,3,,,,,,,5,,
2600,2600,52,2,blok,3,plastikowe,miejskie,do zamieszkania,52.2515167,20.9942021,,4,cegła,1970
3400,,58,2,apartamentowiec,7,drewniane,,do zamieszkania,52.2366202,20.9848982,,9,cegła,2006
4200,8000,86.83,3,apartamentowiec,5,,miejskie,do zamieszkania,52.1986108,21.0464264,,6,cegła,2009
4400,4400,84,3,apartamentowiec,4,,miejskie,do zamieszkania,52.2545321,20.9932427,,6,,2010
2500,3000,43,2,blok,4,plastikowe,miejskie,do zamieszkania,,,,4,,
9900,,129,5,apartamentowiec,7,,miejskie,,52.17707,21.03555,,7,cegła,
5500,,82,3,,> 10,plastikowe,,,,,1000,15,,2003
3300,,45,2,kamienica,3,,miejskie,do zamieszkania,52.2248983,21.0118197,,4,,1950
2600,3500,56,2,blok,8,plastikowe,miejskie,do zamieszkania,52.28238,21.06537,1,8,,2008
2560,,43.7,2,apartamentowiec,5,,miejskie,do zamieszkania,52.16190303,21.02761745,,6,,2006
2200,1500,29,1,blok,4,drewniane,miejskie,do zamieszkania,52.2793037,20.9722929,,5,cegła,2019
2900,,72,2,,1,plastikowe,,,,,,1,,2013
1900,,40,1,blok,> 10,plastikowe,miejskie,,,,550,12,cegła,2009
2100,2100,29.2,2,blok,3,plastikowe,miejskie,do zamieszkania,52.2356498,20.9686314,241,3,cegła,
2800,,37,2,kamienica,1,,,,52.2507,21.0383,,3,,
7800,,97,3,apartamentowiec,3,aluminiowe,miejskie,,52.2058972,20.9960626,,3,cegła,2006
2600,,39,2,kamienica,1,,,,52.2507,21.0383,,3,,
7890,14000,96,3,apartamentowiec,5,plastikowe,miejskie,,52.1992577,21.0126829,,6,cegła,2006
5500,,51,2,kamienica,,drewniane,miejskie,,52.2501181,21.0038191,,,cegła,
17000,,161,10,kamienica,2,plastikowe,miejskie,,52.2225869,21.019744,,,cegła,
5690,5800,100.1,3,,5,plastikowe,miejskie,,52.2373601,21.0260878,,5,cegła,2000
7500,,132,3,apartamentowiec,3,drewniane,miejskie,,52.2010249,21.0273894,2000,,cegła,
4300,,72,3,apartamentowiec,6,drewniane,miejskie,,52.2327845,20.9858342,,8,cegła,2013
10500,10500,125,3,apartamentowiec,1,drewniane,,,52.2423582,21.0086542,,6,cegła,2005
19630,,302,1,,3,,,,52.2340147,21.0190726,,3,inne,
7700,,120,3,apartamentowiec,1,drewniane,miejskie,,52.215991,21.0461263,,5,cegła,2005
10500,10500,160,4,kamienica,4,drewniane,miejskie,,52.217308,21.0237853,,5,cegła,1940
8500,,90,2,apartamentowiec,,drewniane,miejskie,,52.2030807,20.9960449,,,cegła,
9715,,115,4,,6,,miejskie,,52.2275638,21.0180312,,,inne,
6500,6500,74,2,apartamentowiec,4,drewniane,miejskie,,52.2344619,20.9895876,,10,cegła,2010
10500,,191.1,5,apartamentowiec,1,drewniane,miejskie,,52.1730431,21.0879921,,2,cegła,2000
8990,,115.1,5,kamienica,2,drewniane,miejskie,,52.2322572,21.0152305,,5,inne,1900
7900,,135,4,apartamentowiec,2,drewniane,miejskie,,52.215991,21.0461263,,5,cegła,2003
8950,,106,3,apartamentowiec,5,drewniane,miejskie,,52.2348826,20.9918203,,11,inne,2009
13400,,263,5,apartamentowiec,parter,drewniane,miejskie,,52.1637999,21.0870664,,2,inne,2010
4000,,62,2,,2,,,,,,,3,,
4100,5000,70,3,apartamentowiec,2,aluminiowe,miejskie,do zamieszkania,52.1605322,21.0800656,1,3,cegła,2009
2000,2000,54,2,blok,parter,drewniane,miejskie,do zamieszkania,52.3320224,20.9357309,550,,cegła,
3500,,81,3,apartamentowiec,1,plastikowe,,,52.145179,21.02526,,3,cegła,2007
4500,,86,3,,8,,,,52.23033,20.99327,,8,cegła,2004
5300,,70,2,blok,2,,,,52.1616086,21.1246899,,2,,2010
4500,,58.7,2,,> 10,,,,52.2360398,21.0054292,,,,
7500,,140,4,,8,,,,52.1857204,21.02202234,,12,,2000
14900,,245,6,apartamentowiec,10,,,do zamieszkania,52.2378869,20.9995257,,,,2003
2800,,42,2,apartamentowiec,5,plastikowe,miejskie,do zamieszkania,52.23796635,20.98452375,,5,cegła,2016
10000,,125,3,kamienica,7,,,do zamieszkania,52.2257995,21.0110592,,8,cegła,
2500,,40,2,apartamentowiec,3,,,,,,,13,,
1900,,40,1,apartamentowiec,3,,miejskie,,52.2021,20.9555,,3,cegła,2005
2100,,26,1,,7,,,,52.24976,21.03572,,8,,
3700,,70,2,kamienica,2,plastikowe,miejskie,do zamieszkania,52.2257062,21.0124269,,5,cegła,1911
5200,5200,80,3,apartamentowiec,1,drewniane,miejskie,,52.2030944,21.0155615,,5,cegła,2012
5000,,91,2,kamienica,1,drewniane,miejskie,do zamieszkania,52.2269639,21.0237111,500,4,cegła,1904
2200,2200,31.46,1,kamienica,4,plastikowe,miejskie,,,,,5,cegła,
6000,,95,3,apartamentowiec,2,,miejskie,do zamieszkania,52.2055,20.9964,,5,,2004
3000,,51,2,,> 10,,,,,,,15,,2019
2900,,82,3,blok,1,,miejskie,,52.32192,21.05637,,4,inne,2008
3800,,50,2,apartamentowiec,3,drewniane,miejskie,do zamieszkania,,,,5,cegła,2017
6500,,84,4,apartamentowiec,5,,miejskie,do zamieszkania,,,,6,,2019
6000,,75,3,apartamentowiec,6,plastikowe,,do zamieszkania,,,,6,,2019
8000,,124,4,apartamentowiec,4,drewniane,miejskie,do zamieszkania,,,,8,cegła,2009
4200,,56,3,apartamentowiec,3,plastikowe,miejskie,do zamieszkania,,,,7,,2019
6900,,99,4,apartamentowiec,4,drewniane,miejskie,do zamieszkania,,,,5,,2019
2400,2000,42,2,kamienica,3,plastikowe,gazowe,do zamieszkania,52.2453919,21.0845187,200,4,cegła,2013
2999,,45,2,blok,2,,miejskie,,52.2359417,20.98479986,,6,,2018
2050,,44.5,2,blok,parter,plastikowe,inne,do zamieszkania,52.34454485,20.93793262,,2,,2016
2300,2300,48,3,blok,1,plastikowe,miejskie,do zamieszkania,52.2933234,20.928664000000026,,4,cegła,
2600,,65,2,blok,3,plastikowe,miejskie,do zamieszkania,52.2052116,20.9514243,,8,inne,2002
2500,,56,2,blok,1,plastikowe,miejskie,do zamieszkania,,,,10,cegła,2008
2600,2600,57,3,blok,4,plastikowe,miejskie,do zamieszkania,,,,4,,
3900,3900,59,4,blok,1,drewniane,miejskie,do remontu,52.2387232,20.9885287,600,,,1985
3500,,76,3,,2,,,,52.23469,20.9998,,4,,1990
2500,2500,63,3,apartamentowiec,3,plastikowe,miejskie,do zamieszkania,52.2296756,21.0122287,,4,cegła,2000
2500,,53,2,blok,2,plastikowe,miejskie,do zamieszkania,52.1607625,21.02062087,,4,,1995
2500,4000,54,2,apartamentowiec,4,drewniane,miejskie,do zamieszkania,52.1910174,20.8963716,,8,cegła,2014
2050,2550,57.26,2,kamienica,3,,miejskie,,52.218112,20.98662,,4,,1924
1400,,37,2,,2,plastikowe,miejskie,,52.29756,21.04306,250,11,,1970
2600,2600,46,2,apartamentowiec,,plastikowe,miejskie,,52.160438,21.0783996,,,cegła,
2500,,55,2,apartamentowiec,2,,miejskie,,52.2041,21.0457,,6,cegła,2010
3000,,60,2,kamienica,3,,miejskie,do zamieszkania,,,,4,cegła,1956
3990,3990,51,2,blok,2,plastikowe,,,,,,4,,1950
6000,,97,3,,1,,miejskie,,52.15608,21.07059,,4,cegła,2009
2600,,56,2,apartamentowiec,2,,miejskie,,52.1705,21.0632,,7,cegła,2018
5800,,112,5,,1,,,,,,,4,,1936
4900,,100,3,,2,,,,,,,6,,2005
1500,1500,35.15,1,blok,3,,,do zamieszkania,52.252098,21.0741978,,3,,
1800,,35,1,blok,3,,,,52.24642,21.05448,,7,,
4000,,46,3,apartamentowiec,5,,,,52.2306723,21.0567524,,5,,2009
2000,2000,42,2,apartamentowiec,2,,,,52.2851224,21.0835272,,,,
2300,2300,26,1,kamienica,parter,drewniane,miejskie,,52.245728,21.0196,,2,cegła,1948
2600,,47,2,,3,drewniane,,,52.160606,21.07752,,4,cegła,2008
2100,,54.5,2,,3,,,,52.265016,20.97735,,4,cegła,1959
3000,3000,73,2,blok,10,plastikowe,miejskie,do zamieszkania,,,,10,,1998
3800,,75,4,blok,3,,,,52.26216,20.95882,,4,cegła,1982
2300,,36,2,,3,,,,,,,4,,1980
3500,,45,1,kamienica,2,,miejskie,do zamieszkania,52.22475455,21.02055788,,6,cegła,1925
4000,,56,2,,4,plastikowe,,,52.25232,21.00259,,4,,2008
2500,,59,2,,1,plastikowe,,,52.132329,21.05439,,4,,2006
2250,3000,31,1,blok,7,plastikowe,miejskie,do zamieszkania,52.193137,20.9737434,1,10,inne,
3200,,39,2,kamienica,2,,miejskie,do zamieszkania,52.250001678467,21.05999923706,,3,cegła,1957
3000,,52.22,2,kamienica,3,,miejskie,do zamieszkania,52.215001220703,21.005000228882,,3,cegła,1930
2400,,40.86,2,apartamentowiec,2,drewniane,miejskie,do zamieszkania,52.1587021,21.0409976,,10,cegła,2017
2500,,48,2,apartamentowiec,7,,miejskie,,52.2312,20.9743,,17,,2010
4000,4000,100,4,blok,4,,miejskie,do zamieszkania,52.26,21.050000915527,,6,inne,1985
4500,4500,86,3,apartamentowiec,8,drewniane,miejskie,do zamieszkania,52.230331960129746,20.992798821179203,,8,cegła,2004
6500,,100,3,apartamentowiec,3,,,do zamieszkania,,,,5,,
10000,,155,4,apartamentowiec,2,,miejskie,do zamieszkania,52.1737214,21.0667526,,2,,2008
2950,,53,2,apartamentowiec,4,,miejskie,do zamieszkania,52.1921,20.9876,,7,,2006
3700,,82,3,apartamentowiec,8,,miejskie,do zamieszkania,52.24497471,20.9621501,,10,,2008
2600,,38,1,blok,7,plastikowe,miejskie,,52.2447177,20.9774473,335,14,,2008
3430,,50,2,blok,2,,miejskie,,52.17485,21.02103,,8,,2008
2200,,33,1,blok,4,,miejskie,,52.23968,20.99109,,5,,1956
3500,,52.02,3,blok,1,,miejskie,,52.22453,20.94218,,5,,2018
2500,,48,2,blok,2,,miejskie,do zamieszkania,52.168556,21.0262909,,10,żelbet,1975
2000,2320,45,2,blok,4,plastikowe,miejskie,do zamieszkania,52.19512,20.88379,320,7,cegła,2008
2000,,62,3,blok,4,plastikowe,miejskie,do zamieszkania,52.298943195318685,21.04449217409667,1,10,,1980
2600,,37,2,apartamentowiec,2,drewniane,miejskie,do zamieszkania,52.2356955,20.9766731,,12,,2018
1800,,30,1,blok,1,plastikowe,miejskie,do zamieszkania,52.18782695,21.0251704,,4,,1958
8500,,108,3,apartamentowiec,7,,,do zamieszkania,52.1881426,20.9939355,,8,,2012
3800,,60,3,,5,,,,52.23206,20.97658,,6,,2016
9500,,104,4,kamienica,1,drewniane,miejskie,do zamieszkania,52.23496608,21.02364026,,4,cegła,1912
2100,2100,28,1,blok,1,drewniane,miejskie,do zamieszkania,,,,10,wielka płyta,
2700,2700,50,2,blok,2,plastikowe,miejskie,do zamieszkania,52.2693986,21.051579,1,6,cegła,2019
2400,,37,1,,1,plastikowe,miejskie,do zamieszkania,52.1941272,21.0114598,,5,cegła,1959
2500,,40.16,2,blok,2,,miejskie,,52.23027,20.88875,,4,pustak,2014
8500,,54,2,apartamentowiec,10,,,,,,,,,
8500,,54,2,,> 10,,,,52.2318521,20.996083,,,,
9500,,134,4,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.203456,20.99557,,7,,
2300,2300,42,2,blok,3,plastikowe,miejskie,do zamieszkania,52.25593352450937,20.967582608337402,460,,,2014
1600,,34,1,apartamentowiec,1,plastikowe,miejskie,do zamieszkania,52.2004692,20.969773099999998,400,11,silikat,2003
2500,2500,46,2,kamienica,parter,drewniane,miejskie,do zamieszkania,52.21955474746093,20.985766734301762,1,5,cegła,1926
4500,,126,4,blok,parter,plastikowe,kotłownia,do zamieszkania,52.2225975908907,21.00418745395921,,6,cegła,1930
2650,,39,2,apartamentowiec,1,,miejskie,do zamieszkania,52.2597202,20.97089669,,6,cegła,2019
2000,,29,1,,5,,,,52.23983,20.98788,,6,,
3500,4500,98,4,,,plastikowe,,,,,1000,3,,1994
2800,,53.9,2,blok,parter,,miejskie,do zamieszkania,52.24069575,20.89608502,,3,cegła,1998
3500,4000,95,3,apartamentowiec,1,,miejskie,do zamieszkania,52.2322443,20.9873744,500,,,
4400,5100,93,4,apartamentowiec,5,,miejskie,do zamieszkania,52.2308245,20.9964303,700,,,
4000,,72,3,apartamentowiec,3,,,,52.2332,21.0005,,5,,
2250,2600,40,2,blok,3,,miejskie,,52.19569083085875,20.95441274497094,350,5,,2016
7800,8000,112,5,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.177437,21.042507,,6,cegła,2018
2600,,42,2,apartamentowiec,3,plastikowe,miejskie,do zamieszkania,52.14249918,21.05939388,,7,cegła,2019
2200,2500,42,2,blok,3,plastikowe,miejskie,do zamieszkania,52.268191,20.9585716,400,13,inne,
2600,2600,48,2,apartamentowiec,8,plastikowe,miejskie,do zamieszkania,52.2923633,21.055348099999946,,16,inne,2016
2100,,54,3,apartamentowiec,1,plastikowe,miejskie,,52.2420203,20.8961554,,7,,2010
3700,5000,73,2,apartamentowiec,2,drewniane,miejskie,do zamieszkania,52.2393485,21.0205156,1000,6,inne,2010
2150,,55,2,apartamentowiec,2,drewniane,miejskie,,52.2400631,20.9219617,,10,,2009
2700,3000,43,2,blok,5,plastikowe,miejskie,do zamieszkania,52.24052373346831,21.087772177276612,400,5,,2016
2700,,30,1,,2,,,,,,,,,
1600,2000,36,1,blok,1,plastikowe,miejskie,do zamieszkania,52.278180362619736,20.919628997375487,350,8,wielka płyta,1980
3700,3000,48,2,apartamentowiec,5,drewniane,miejskie,do zamieszkania,52.174310182183774,20.997229819604488,540,5,cegła,2019
2500,3000,60,3,blok,1,plastikowe,miejskie,do zamieszkania,,,507,2,,2018
2850,3000,54,2,apartamentowiec,1,drewniane,,,,,,4,,2008
5000,,100,3,,9,,,,52.23338,20.95718,500,10,,
2300,2300,69,3,kamienica,1,,gazowe,do zamieszkania,52.2121879,21.1569315,1,3,,2000
2500,2500,61,2,apartamentowiec,,drewniane,miejskie,do zamieszkania,,,500,,,2001
3100,3500,56,2,apartamentowiec,2,drewniane,miejskie,do zamieszkania,52.17379907794745,20.996411075302685,400,6,cegła,2015
3400,,90,3,apartamentowiec,5,plastikowe,miejskie,do zamieszkania,52.153001,21.0410202,,5,cegła,1999
2500,,41,2,kamienica,1,,miejskie,,52.22075,20.98361,,4,cegła,1936
3300,,50,2,apartamentowiec,2,drewniane,miejskie,,,,,4,,2017
2600,,46,2,apartamentowiec,1,,miejskie,,52.16724845,21.07289248,,4,,2018
2400,,34,1,blok,2,,miejskie,do zamieszkania,,,400,4,cegła,1964
2500,,70,2,blok,4,,miejskie,,52.1312851,21.0659234,,4,,
14187,,126.86,1,apartamentowiec,7,drewniane,miejskie,,52.2346688,20.9907818,,7,inne,2019
2200,4400,42,2,apartamentowiec,4,plastikowe,,,52.303683,20.92983,,5,,2010
3500,3500,56,2,apartamentowiec,3,plastikowe,,,52.245312,20.97787,,17,,2009
2950,2950,50,3,apartamentowiec,1,drewniane,,,,,,4,,2013
3800,3800,54,2,apartamentowiec,9,plastikowe,,,52.23403,20.97703,,12,,2019
7000,7000,50,2,apartamentowiec,3,drewniane,,,52.233923,21.0304,,6,,2007
3500,3500,71,2,kamienica,3,drewniane,miejskie,do zamieszkania,52.2273687,20.9976841,,5,cegła,1920
2450,,23,1,kamienica,5,,,,52.2225,21.02,,6,,1952
4500,,79,3,apartamentowiec,5,,miejskie,do zamieszkania,,,,,,
23299,,208.34,1,apartamentowiec,7,drewniane,miejskie,,52.2346688,20.9907818,,7,inne,2019
19816,,177.2,1,apartamentowiec,7,drewniane,miejskie,,52.2346688,20.9907818,,7,inne,2019
4700,,86,3,kamienica,4,,,do zamieszkania,52.2183969,21.0167484,,4,cegła,1930
3700,,60.1,3,apartamentowiec,10,plastikowe,miejskie,,52.188644,20.98848,,12,,2013
2500,,56,2,blok,1,,miejskie,,52.1875,21.0601,,7,cegła,
4500,,86,3,apartamentowiec,4,,,do zamieszkania,52.2314311,21.0566969,,6,cegła,2004
2800,,70,3,,3,,miejskie,,52.29521,21.05597,,3,,2007
2700,,50,2,apartamentowiec,7,plastikowe,miejskie,,52.246248,21.08545,,14,,2010
2500,,46.54,2,,2,plastikowe,miejskie,,52.223583,20.96991,470,7,,2018
2850,,49,2,kamienica,3,,miejskie,,52.26605,20.99056,,3,inne,1950
5599,,80,3,apartamentowiec,3,,miejskie,,52.23869,21.02231,,3,cegła,2010
2000,,38,2,,parter,,,,,,,,,
3500,,78,3,apartamentowiec,8,,,do zamieszkania,52.1802398,21.0564477,,8,,2008
2500,2500,40,1,kamienica,1,drewniane,miejskie,do zamieszkania,52.211669623109,21.020890474319,,4,inne,1960
2700,,85,3,,2,,,,52.16098,21.02065,,3,,1995
2500,,51.84,2,,2,plastikowe,miejskie,,52.207513,20.86748,,3,,2014
2500,4000,56,2,,1,,,,52.18651,21.0619,,9,,2008
4200,,72,2,blok,parter,,,,,,,4,cegła,2004
2000,,47,2,apartamentowiec,3,plastikowe,miejskie,,52.2320297,20.885766,,4,,2017
5500,,89,3,apartamentowiec,5,,miejskie,,52.2347,20.985,,8,,2004
2500,2500,74,3,szeregowiec,1,plastikowe,gazowe,do zamieszkania,52.1732482,21.059955,1,1,cegła,1995
2100,2100,42,2,apartamentowiec,6,plastikowe,,,,,,10,,
25000,25000,165,3,apartamentowiec,> 10,aluminiowe,miejskie,,52.235610764906,21.001720710095,,44,inne,2015
1650,1650,39,1,apartamentowiec,parter,drewniane,,,,,,2,cegła,2004
2300,2300,50,2,blok,4,,,,52.2103971,21.0586055,,4,,
2200,2200,38,2,blok,6,plastikowe,miejskie,,52.2146984,20.9726487,,,,
2300,,26,1,blok,3,plastikowe,miejskie,do zamieszkania,52.2347115,21.0331461,,9,wielka płyta,1975
3500,,105,3,apartamentowiec,3,,miejskie,,,,,11,inne,2005
5000,,90,3,apartamentowiec,2,,,,52.23148865,21.05319333,,3,,2001
4100,,86,3,kamienica,4,,,,52.21886859,21.01736069,,4,,1910
14000,,100,3,apartamentowiec,,drewniane,miejskie,,52.2026787,21.0176207,,5,cegła,2018
4750,,70,2,kamienica,3,,,do zamieszkania,,,506,4,cegła,
3850,,38,2,kamienica,1,,miejskie,do zamieszkania,,,,4,cegła,1935
3300,,40,2,apartamentowiec,2,,,do zamieszkania,,,,,,2018
2550,2650,59,2,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.2597343,20.9311088,1,6,cegła,2008
4000,,33,2,,5,,,,52.2324496,20.97874404,,12,,2019
