Cena,Powierzchnia,Liczba pokoi,Rynek,Rodzaj zabudowy,Piętro,Liczba pięter,Materiał budynku,Okna,Rok budowy,Stan wykończenia,Czynsz,Forma własności,φ,λ,Ogrzewanie,Czas dojazdu do centrum
550000.0,55.0,3,wtórny,apartamentowiec,1,6.0,cegła,,2012.0,,,pełna własność,52.197109999999995,20.85815,miejskie,49.0
,113.42,3,pierwotny,,6,,,,,,,,52.2301846,21.0414263,,27.0
1680000.0,81.09,3,pierwotny,,5,,,,,do zamieszkania,,,52.2301846,21.0414263,,27.0
368000.0,52.0,3,pierwotny,blok,1,5.0,,plastikowe,,,,pełna własność,52.34231632166571,20.941224180913288,miejskie,66.0
687887.0,80.08,4,pierwotny,apartamentowiec,2,2.0,inne,,,do wykończenia,,,52.1616086,21.124689899999996,,63.0
709000.0,40.0,2,wtórny,,1,4.0,,,1950.0,,,,52.22186,21.0195,,18.0
730000.0,50.0,3,wtórny,,1,4.0,,,1962.0,,,,52.24103,21.025129999999997,,24.0
413000.0,40.95,2,pierwotny,,2,4.0,,,2020.0,,,pełna własność,52.1612,20.99287,,48.0
595000.0,52.4,3,wtórny,,3,3.0,,,,,,spółdzielcze wł. z KW,52.20843,21.06339,,42.0
848000.0,39.1,2,wtórny,kamienica,parter,3.0,cegła,plastikowe,1948.0,do zamieszkania,240 zł,pełna własność,,,miejskie,
573945.0,46.69,2,pierwotny,,parter,9.0,,,,,,pełna własność,52.25782,20.98692,,26.0
1134073.0,69.92,3,wtórny,,1,4.0,,,2020.0,,,pełna własność,52.215140000000005,21.04157,,32.0
896659.0,54.92,2,pierwotny,,parter,4.0,,,2020.0,,,pełna własność,52.21536,21.04136,,32.0
699000.0,68.0,3,wtórny,,4,8.0,,,2006.0,,,pełna własność,52.17485,21.02103,,30.0
549000.0,70.0,4,wtórny,,8,10.0,,,1978.0,,,pełna własność,52.202709999999996,21.04815,,34.0
529000.0,42.0,2,wtórny,,5,5.0,,,2003.0,,,,52.13392,21.06362,,36.0
524000.0,49.89,2,pierwotny,apartamentowiec,10,17.0,,,2021.0,do wykończenia,,pełna własność,,,miejskie,
919900.0,93.6,4,pierwotny,apartamentowiec,> 10,17.0,,,2021.0,do wykończenia,550 zł,pełna własność,52.2333709,21.1090765,miejskie,41.0
400000.0,40.0,1,pierwotny,apartamentowiec,3,4.0,,,2021.0,do wykończenia,,pełna własność,52.2333709,21.1090765,miejskie,41.0
363333.0,37.38,2,pierwotny,apartamentowiec,4,17.0,,,2021.0,do wykończenia,,pełna własność,52.2333709,21.1090765,miejskie,41.0
850000.0,80.0,3,wtórny,,3,4.0,,,2009.0,,,pełna własność,52.1837,21.075960000000002,,43.0
350000.0,31.06,2,wtórny,blok,6,10.0,,,1971.0,do zamieszkania,320 zł,pełna własność,52.17885299,21.01442528,miejskie,32.0
1149000.0,115.0,4,wtórny,blok,5,5.0,cegła,plastikowe,1999.0,,1 000 zł,pełna własność,,,miejskie,
523200.0,61.0,2,wtórny,blok,1,2.0,cegła,,2004.0,,,pełna własność,52.21976,21.24436,gazowe,57.0
599000.0,140.0,3,wtórny,blok,2,2.0,cegła,,2003.0,,,pełna własność,52.22048,21.24567,inne,59.0
950000.0,118.9,5,wtórny,blok,parter,1.0,cegła,,2019.0,,,pełna własność,52.28266,21.07875,inne,52.0
1850000.0,220.0,5,pierwotny,apartamentowiec,parter,1.0,,plastikowe,2018.0,do zamieszkania,,pełna własność,,,gazowe,
599000.0,50.0,2,wtórny,apartamentowiec,2,14.0,cegła,,2011.0,,,pełna własność,52.24345,20.96284,miejskie,31.0
642000.0,53.4,2,wtórny,apartamentowiec,3,4.0,cegła,,2011.0,,,pełna własność,,,miejskie,
689000.0,70.22,3,wtórny,apartamentowiec,1,3.0,cegła,,2005.0,,,pełna własność,52.24812,20.91712,miejskie,37.0
2264000.0,141.5,5,wtórny,apartamentowiec,4,7.0,inne,,2005.0,,,pełna własność,52.2029,20.996029999999998,miejskie,32.0
1140000.0,84.24,3,wtórny,apartamentowiec,1,5.0,inne,,2003.0,,,pełna własność,52.2026,21.01398,miejskie,27.0
510000.0,46.5,3,wtórny,kamienica,parter,4.0,cegła,plastikowe,1954.0,do zamieszkania,370 zł,pełna własność,52.2467283,21.07797845,miejskie,36.0
360000.0,47.0,3,wtórny,blok,3,4.0,żelbet,plastikowe,1970.0,do zamieszkania,460 zł,spółdzielcze własnościowe,52.195769299999995,20.87274699,miejskie,38.0
1950837.0,132.71,4,wtórny,apartamentowiec,4,6.0,,,2017.0,,,pełna własność,52.20102,21.02739,miejskie,35.0
2950000.0,145.0,4,wtórny,apartamentowiec,5,5.0,inne,,2009.0,,,pełna własność,,,miejskie,
499000.0,48.0,2,wtórny,kamienica,2,2.0,cegła,plastikowe,1932.0,do zamieszkania,520 zł,pełna własność,,,gazowe,
3500000.0,166.8,5,pierwotny,apartamentowiec,parter,3.0,,,2000.0,,,,52.18909,21.02841,inne,34.0
1250000.0,65.0,3,wtórny,kamienica,1,4.0,cegła,,1930.0,,,spółdzielcze własnościowe,52.22598,21.034489999999998,miejskie,16.0
6500000.0,195.36,5,wtórny,apartamentowiec,3,4.0,,,2008.0,,,pełna własność,52.20935,21.031660000000002,miejskie,28.0
3300000.0,129.3,3,wtórny,apartamentowiec,9,9.0,,,2014.0,,,pełna własność,52.258759999999995,20.97083,miejskie,34.0
1676250.0,74.5,3,wtórny,kamienica,2,2.0,,,1879.0,,,pełna własność,52.2306,21.02119,miejskie,12.0
1300000.0,86.0,4,wtórny,apartamentowiec,parter,4.0,,,2018.0,,,pełna własność,52.23082,21.03985,miejskie,24.0
459340.0,30.22,1,wtórny,apartamentowiec,3,5.0,,drewniane,,,250 zł,,,,,
965000.0,48.5,2,wtórny,blok,4,5.0,cegła,,2017.0,,,pełna własność,52.237320000000004,20.97499,miejskie,28.0
1557560.0,169.3,5,wtórny,blok,parter,3.0,,,2001.0,,,pełna własność,52.17323,21.05046,inne,35.0
214990.0,19.0,1,pierwotny,apartamentowiec,,26.0,,,,,,,52.2272309359085,20.955952111623024,,20.0
2490000.0,90.0,2,wtórny,kamienica,2,3.0,,,1892.0,,,,52.22968,21.01223,,8.0
2900000.0,280.0,5,wtórny,apartamentowiec,> 10,13.0,,,2003.0,,,pełna własność,52.18422,21.043960000000002,miejskie,37.0
5280000.0,160.0,3,wtórny,apartamentowiec,5,5.0,,,2010.0,,,pełna własność,52.209790000000005,21.03066,miejskie,28.0
3600000.0,228.0,7,wtórny,apartamentowiec,parter,2.0,cegła,,2016.0,,,pełna własność,52.3061,20.91996,miejskie,50.0
8654760.0,298.44,4,wtórny,apartamentowiec,1,4.0,,,2016.0,,,pełna własność,52.18699,21.02144,miejskie,28.0
6245370.0,231.31,5,wtórny,apartamentowiec,2,4.0,,,2016.0,,,pełna własność,52.18699,21.02144,miejskie,28.0
370661.0,41.93,2,pierwotny,,1,2.0,,plastikowe,2020.0,,,pełna własność,52.174795,21.110789999999998,,58.0
2500000.0,86.52,3,wtórny,apartamentowiec,1,4.0,,,2017.0,,,pełna własność,52.22211,21.0147,miejskie,19.0
3246600.0,154.6,6,wtórny,kamienica,2,2.0,,,1879.0,,,pełna własność,52.22968,21.01223,miejskie,8.0
2900000.0,170.0,4,wtórny,apartamentowiec,2,4.0,,,2002.0,,,pełna własność,,,gazowe,
1380000.0,87.22,2,wtórny,apartamentowiec,> 10,12.0,,,,,,pełna własność,52.259570000000004,20.97991,miejskie,32.0
2800000.0,156.0,5,wtórny,apartamentowiec,1,4.0,,,2017.0,,,pełna własność,52.16105,21.06631,miejskie,48.0
2950000.0,132.0,3,wtórny,kamienica,5,7.0,,,1925.0,,,pełna własność,52.21454,21.02178,,23.0
555000.0,48.78,3,wtórny,blok,parter,4.0,wielka płyta,,1962.0,,,pełna własność,52.23538,20.93948,miejskie,30.0
6850000.0,229.0,5,wtórny,apartamentowiec,6,6.0,,,,,,,52.227579999999996,21.03506,,19.0
1550000.0,82.5,2,wtórny,blok,7,7.0,,,2006.0,,,pełna własność,52.19777,21.03952,miejskie,33.0
3280000.0,138.0,4,wtórny,apartamentowiec,10,17.0,inne,,2010.0,,,pełna własność,52.23467,20.99075,miejskie,14.0
4360000.0,200.0,5,pierwotny,kamienica,1,4.0,cegła,,1910.0,,,,52.2353,21.02056,miejskie,19.0
695000.0,41.5,2,wtórny,apartamentowiec,4,4.0,,,2016.0,,,pełna własność,52.2633,21.02832,miejskie,36.0
1599000.0,114.2,4,wtórny,kamienica,2,4.0,,,1911.0,,,pełna własność,52.23198,21.015439999999998,miejskie,11.0
2990000.0,195.95,5,wtórny,apartamentowiec,parter,4.0,,,2013.0,,,pełna własność,52.26788,20.9535,inne,42.0
1400000.0,148.0,3,wtórny,apartamentowiec,4,9.0,,,2006.0,,,pełna własność,52.173970000000004,21.04701,miejskie,39.0
499000.0,31.0,1,wtórny,kamienica,5,6.0,,,1958.0,,,pełna własność,52.22065,21.02251,miejskie,23.0
1799000.0,107.24,4,wtórny,kamienica,1,4.0,,,1935.0,,,pełna własność,52.241409999999995,21.01556,miejskie,22.0
2271000.0,116.28,2,wtórny,kamienica,4,4.0,,,1903.0,,,pełna własność,52.22721,21.00986,miejskie,14.0
2542000.0,146.06,4,wtórny,apartamentowiec,5,5.0,,,2015.0,,,pełna własność,52.25533,21.043039999999998,miejskie,32.0
3994400.0,154.46,4,wtórny,kamienica,4,4.0,,,1903.0,,,pełna własność,52.22721,21.00986,miejskie,14.0
580000.0,64.7,3,wtórny,kamienica,1,5.0,cegła,,,,,pełna własność,52.242909999999995,20.9868,miejskie,25.0
370000.0,42.4,2,wtórny,blok,4,4.0,wielka płyta,,1978.0,do remontu,417 zł,spółdzielcze własnościowe,52.15548455,21.02655766,miejskie,37.0
3538500.0,168.5,3,wtórny,apartamentowiec,parter,1.0,,,2018.0,,,,52.18793,21.03849,miejskie,46.0
2500000.0,108.0,3,wtórny,kamienica,2,4.0,cegła,,1930.0,,,spółdzielcze własnościowe,52.22631,21.034470000000002,miejskie,16.0
1650000.0,91.8,3,wtórny,apartamentowiec,1,3.0,cegła,,2007.0,,,pełna własność,52.20511,20.99535,miejskie,29.0
2650000.0,176.19,5,wtórny,kamienica,4,4.0,,,1895.0,,,,52.222559999999994,21.00962,inne,19.15
2180000.0,135.0,3,wtórny,kamienica,2,4.0,,,1924.0,,,pełna własność,52.21816,21.00532,miejskie,17.0
899000.0,51.22,3,wtórny,kamienica,4,5.0,,,1913.0,,,pełna własność,52.23729,21.01119,miejskie,18.0
999000.0,91.44,3,wtórny,apartamentowiec,1,3.0,,,2014.0,,,pełna własność,52.18683,21.06382,inne,36.0
2401740.0,145.56,5,wtórny,apartamentowiec,1,6.0,,,2020.0,,,pełna własność,52.20363,21.02835,miejskie,31.0
5500000.0,113.5,3,wtórny,blok,> 10,52.0,,,2017.0,,,pełna własność,52.23113,21.002470000000002,miejskie,4.1
2350000.0,263.65,8,wtórny,kamienica,3,4.0,cegła,,1935.0,,,pełna własność,52.20551,21.029889999999998,inne,27.0
1870000.0,134.4,4,wtórny,apartamentowiec,6,6.0,,,2000.0,,,pełna własność,52.26933,20.98187,miejskie,20.0
608000.0,76.0,3,wtórny,blok,2,3.0,cegła,,2002.0,,,pełna własność,52.13794,21.0146,inne,51.0
2190000.0,160.0,3,wtórny,szeregowiec,1,2.0,,,1958.0,,,pełna własność,52.1939,21.01792,gazowe,27.0
1932000.0,73.0,2,wtórny,apartamentowiec,1,7.0,,,2006.0,,,pełna własność,52.20935,21.031660000000002,miejskie,28.0
1730000.0,104.0,3,wtórny,kamienica,3,5.0,,,1930.0,,,pełna własność,,,miejskie,
1081000.0,95.63,3,wtórny,apartamentowiec,3,4.0,,,2012.0,,,pełna własność,52.15705,21.08028,miejskie,45.0
199187.0,25.93,1,pierwotny,blok,4,4.0,,plastikowe,2021.0,do wykończenia,,pełna własność,,,miejskie,
232640.0,30.28,2,pierwotny,blok,2,4.0,,plastikowe,2021.0,do wykończenia,,pełna własność,,,miejskie,
309400.0,47.0,3,pierwotny,blok,4,4.0,,plastikowe,2021.0,do wykończenia,,pełna własność,,,miejskie,
615000.0,40.3,2,wtórny,apartamentowiec,> 10,16.0,,,2019.0,do wykończenia,,pełna własność,52.233558,20.969016500000002,,25.0
272000.0,41.0,2,pierwotny,blok,1,4.0,,plastikowe,2021.0,do wykończenia,,pełna własność,,,miejskie,
650000.0,62.1,2,wtórny,,1,10.0,,,2009.0,,,pełna własność,52.24006,20.921960000000002,,29.0
1410000.0,132.8,4,wtórny,,4,6.0,,,2000.0,do zamieszkania,1 700 zł,pełna własność,52.20643637,21.03851795,miejskie,27.0
481388.43,39.54,2,pierwotny,apartamentowiec,4,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
1275000.0,54.0,2,wtórny,kamienica,,7.0,,drewniane,,,,pełna własność,,,,
1955000.0,85.0,3,wtórny,,2,5.0,,drewniane,,,736 zł,,,,,
467435.12,38.05,1,pierwotny,apartamentowiec,1,8.0,inne,,,do wykończenia,,pełna własność,,,miejskie,
380625.0,41.8,2,pierwotny,apartamentowiec,3,3.0,inne,,,do wykończenia,,,52.335143,20.975804500000002,,45.0
705075.0,87.1,4,pierwotny,apartamentowiec,2,3.0,inne,,,do wykończenia,,,52.335143,20.975804500000002,,45.0
2300000.0,129.0,4,wtórny,apartamentowiec,6,8.0,,,2005.0,,,,,,,
458430.0,62.58,3,pierwotny,apartamentowiec,parter,3.0,inne,,,do wykończenia,,,52.335143,20.975804500000002,,45.0
567105.0,70.53,3,pierwotny,apartamentowiec,3,3.0,inne,,,do wykończenia,,,52.335143,20.975804500000002,,45.0
536340.0,70.52,3,pierwotny,apartamentowiec,2,3.0,inne,,,do wykończenia,,,52.335143,20.975804500000002,,45.0
504630.0,61.33,3,pierwotny,apartamentowiec,3,3.0,inne,,,do wykończenia,,,52.335143,20.975804500000002,,45.0
1049000.0,86.57,3,wtórny,kamienica,4,5.0,cegła,drewniane,1936.0,do remontu,807 zł,pełna własność,52.222857700000006,21.007506,miejskie,18.0
399315.0,44.17,2,pierwotny,apartamentowiec,3,3.0,inne,,2019.0,do wykończenia,,,52.335143,20.975804500000002,,45.0
599768.0,75.92,4,pierwotny,apartamentowiec,1,5.0,inne,,,do wykończenia,,,,,miejskie,
386820.0,40.33,2,pierwotny,apartamentowiec,3,3.0,inne,,,do wykończenia,,,52.335143,20.975804500000002,,45.0
380940.0,38.83,2,pierwotny,apartamentowiec,3,3.0,inne,,,do wykończenia,,,52.335143,20.975804500000002,,45.0
535000.0,53.31,3,wtórny,,9,10.0,,,,,,,52.176027000000005,21.0169212,,36.0
1340000.0,99.2,3,wtórny,apartamentowiec,1,4.0,,plastikowe,1998.0,do zamieszkania,1 100 zł,pełna własność,52.2373034,21.056749399999998,miejskie,20.0
990000.0,82.1,4,wtórny,apartamentowiec,2,,,,2003.0,,780 zł,,52.185708,21.02293,,31.0
699000.0,72.07,3,wtórny,,5,8.0,,plastikowe,2015.0,do zamieszkania,,pełna własność,,,,
400000.0,35.0,1,wtórny,blok,7,10.0,wielka płyta,plastikowe,1970.0,do zamieszkania,500 zł,spółdzielcze własnościowe,,,,
1100000.0,106.0,4,wtórny,,3,4.0,cegła,plastikowe,2001.0,do zamieszkania,750 zł,spółdzielcze własnościowe,,,,
1250000.0,82.6,2,wtórny,,1,7.0,cegła,plastikowe,2001.0,do zamieszkania,750 zł,pełna własność,,,,
620000.0,83.23,4,wtórny,blok,4,4.0,wielka płyta,plastikowe,1992.0,do zamieszkania,900 zł,pełna własność,,,,
401000.0,24.31,1,pierwotny,blok,5,7.0,,drewniane,2019.0,do wykończenia,,,,,,
764000.0,50.47,2,wtórny,apartamentowiec,5,6.0,cegła,,2019.0,do zamieszkania,,,52.173000305176004,21.033000915527,miejskie,32.0
1190000.0,132.5,5,wtórny,apartamentowiec,1,4.0,cegła,,2005.0,do zamieszkania,750 zł,pełna własność,,,,
329000.0,39.0,2,wtórny,,1,4.0,,,1985.0,,,,52.2248226,21.1023703,,34.0
1190000.0,100.2,2,wtórny,apartamentowiec,3,3.0,,aluminiowe,2009.0,,680 zł,pełna własność,52.18614,20.943720000000003,,46.0
718000.0,70.0,3,wtórny,apartamentowiec,1,4.0,cegła,,2006.0,,617 zł,pełna własność,52.1608237,21.0780113,miejskie,46.0
750000.0,76.0,3,wtórny,kamienica,3,7.0,cegła,plastikowe,2004.0,do zamieszkania,,spółdzielcze własnościowe,52.228502568969276,21.107039248132327,miejskie,37.0
445000.0,48.0,2,wtórny,blok,2,4.0,inne,plastikowe,,do remontu,,pełna własność,52.2430178,20.9425816,miejskie,36.0
1250000.0,110.0,5,wtórny,,3,4.0,cegła,drewniane,2000.0,do wykończenia,1 100 zł,spółdzielcze własnościowe,,,,
599000.0,39.0,2,wtórny,,7,7.0,cegła,plastikowe,1950.0,do zamieszkania,400 zł,pełna własność,52.2545091,21.003803,miejskie,27.0
284000.0,44.0,2,pierwotny,,,,,,,,,pełna własność,52.328987899999994,21.0076793,,61.0
970000.0,63.0,3,pierwotny,,,,,,,,,pełna własność,52.233375099999996,20.9571835,miejskie,41.0
534000.0,54.1,2,wtórny,blok,8,8.0,cegła,plastikowe,2008.0,do zamieszkania,500 zł,pełna własność,52.225483200000006,21.0805968,miejskie,29.0
519000.0,48.0,3,wtórny,blok,2,9.0,,drewniane,1968.0,do remontu,410 zł,spółdzielcze wł. z KW,,,,
715952.0,61.72,3,pierwotny,apartamentowiec,> 10,27.0,,,2021.0,,,pełna własność,,,miejskie,
1237248.0,85.92,4,pierwotny,apartamentowiec,> 10,27.0,,,2021.0,,,pełna własność,,,miejskie,
959373.0,74.37,3,pierwotny,apartamentowiec,> 10,27.0,,,2021.0,,,pełna własność,,,miejskie,
332000.0,25.0,1,wtórny,apartamentowiec,3,4.0,pustak,,2019.0,do wykończenia,,,52.288998779296996,21.058999237061,miejskie,52.0
337000.0,37.0,2,wtórny,,,,,,,,,,52.26055136691105,21.05490910036217,,39.0
470000.0,47.65,3,wtórny,,1,7.0,,plastikowe,1961.0,,490 zł,,,,,
665000.0,56.9,2,wtórny,blok,7,8.0,,plastikowe,2019.0,do zamieszkania,470 zł,pełna własność,,,,
600000.0,48.9,2,wtórny,blok,3,15.0,wielka płyta,plastikowe,1978.0,do zamieszkania,690 zł,,,,miejskie,
660000.0,94.0,4,wtórny,,2,2.0,cegła,plastikowe,2012.0,do zamieszkania,330 zł,pełna własność,,,,
495000.0,49.0,3,wtórny,blok,1,4.0,cegła,plastikowe,1969.0,do zamieszkania,420 zł,spółdzielcze własnościowe,,,miejskie,
799000.0,100.0,4,wtórny,blok,3,3.0,cegła,drewniane,2001.0,do zamieszkania,730 zł,spółdzielcze wł. z KW,,,miejskie,
820000.0,62.8,3,wtórny,apartamentowiec,> 10,11.0,,drewniane,2014.0,do zamieszkania,,pełna własność,52.2123086,20.960910600000002,miejskie,32.0
1850000.0,142.9,5,wtórny,blok,8,9.0,cegła,plastikowe,2002.0,do zamieszkania,1 000 zł,pełna własność,,,miejskie,
764000.0,50.47,2,wtórny,apartamentowiec,5,6.0,cegła,plastikowe,2019.0,do zamieszkania,500 zł,pełna własność,,,miejskie,
479000.0,37.0,1,wtórny,apartamentowiec,2,7.0,cegła,plastikowe,2001.0,do zamieszkania,,spółdzielcze własnościowe,52.2343408,20.9791574,miejskie,22.0
2250000.0,91.04,3,wtórny,apartamentowiec,4,5.0,cegła,drewniane,2014.0,do zamieszkania,900 zł,pełna własność,52.22466167175335,21.009599039002445,miejskie,17.366666666666667
690000.0,68.0,3,wtórny,kamienica,parter,4.0,cegła,,1949.0,,600 zł,pełna własność,52.20038114,21.028786899999997,miejskie,32.0
645000.0,58.2,2,wtórny,blok,2,3.0,cegła,,1999.0,do zamieszkania,530 zł,pełna własność,52.15630794,21.03327155,miejskie,32.0
340000.0,31.0,1,wtórny,blok,4,8.0,wielka płyta,,1980.0,do remontu,340 zł,spółdzielcze własnościowe,52.15410942,21.02976322,miejskie,42.0
700000.0,102.0,4,wtórny,kamienica,1,3.0,cegła,drewniane,1997.0,do zamieszkania,1 100 zł,,52.225208421171125,21.104826515344246,miejskie,37.0
749000.0,138.0,4,wtórny,kamienica,3,3.0,cegła,drewniane,1997.0,do zamieszkania,1 250 zł,pełna własność,52.225707894073885,21.104826515344246,miejskie,38.0
335000.0,56.0,3,pierwotny,,,,,,,,,pełna własność,52.328987899999994,21.0076793,,61.0
275000.0,41.0,2,pierwotny,,,,,,,,,pełna własność,52.328987899999994,21.0076793,,61.0
350000.0,38.0,2,pierwotny,,,,,,,,,pełna własność,52.233375099999996,20.9571835,miejskie,41.0
1440000.0,70.83,3,wtórny,kamienica,3,4.0,cegła,plastikowe,1949.0,do zamieszkania,650 zł,pełna własność,,,,
495000.0,62.38,2,wtórny,kamienica,4,4.0,cegła,plastikowe,1936.0,do remontu,642 zł,pełna własność,52.23739701705202,20.977535763489804,miejskie,24.0
679000.0,85.56,3,wtórny,apartamentowiec,parter,2.0,cegła,plastikowe,2018.0,do zamieszkania,,,52.17206289999999,21.1154996,miejskie,66.0
974000.0,93.0,3,wtórny,apartamentowiec,2,7.0,cegła,plastikowe,2004.0,do zamieszkania,950 zł,pełna własność,,,,
399800.0,51.0,2,wtórny,blok,3,3.0,cegła,,1990.0,do zamieszkania,597 zł,spółdzielcze własnościowe,52.32097520000001,20.95120458,miejskie,52.0
615000.0,55.0,3,wtórny,blok,1,17.0,,plastikowe,2019.0,do zamieszkania,450 zł,pełna własność,,,,
649600.0,64.82,3,pierwotny,apartamentowiec,1,5.0,,,2020.0,do wykończenia,,pełna własność,52.19611927,21.01485372,miejskie,23.0
750000.0,66.6,3,wtórny,apartamentowiec,4,8.0,cegła,plastikowe,2005.0,do zamieszkania,544 zł,pełna własność,52.205455,21.04583,miejskie,30.0
500000.0,51.9,3,wtórny,blok,9,10.0,wielka płyta,plastikowe,1975.0,do remontu,450 zł,spółdzielcze własnościowe,52.2247244,20.913853699999997,miejskie,36.0
564540.0,58.2,3,pierwotny,blok,parter,6.0,,,2020.0,do wykończenia,,pełna własność,52.1789811,20.989716,miejskie,42.0
890000.0,79.1,3,wtórny,apartamentowiec,2,9.0,cegła,drewniane,2013.0,do wykończenia,800 zł,pełna własność,52.2070601,21.037839399999996,miejskie,25.0
470000.0,43.4,2,wtórny,,parter,4.0,cegła,plastikowe,1965.0,do remontu,400 zł,pełna własność,52.237594,20.9456491,miejskie,24.0
1850000.0,142.9,5,wtórny,blok,8,9.0,inne,plastikowe,2002.0,do zamieszkania,990 zł,,52.2391396,20.972305600000002,miejskie,28.0
575318.0,47.08,2,pierwotny,apartamentowiec,8,9.0,,,2021.0,do wykończenia,,pełna własność,52.25699648,20.98916173,miejskie,23.0
604436.0,48.85,2,pierwotny,apartamentowiec,parter,9.0,,,2021.0,do wykończenia,,pełna własność,52.25699648,20.98916173,miejskie,23.0
570000.0,60.0,3,wtórny,kamienica,1,3.0,cegła,,1950.0,do remontu,,pełna własność,52.2388226,20.97653214,miejskie,25.0
460000.0,39.0,2,wtórny,blok,7,15.0,wielka płyta,,1972.0,do zamieszkania,450 zł,spółdzielcze własnościowe,52.228970000000004,21.04791,miejskie,28.0
721760.0,45.11,2,pierwotny,apartamentowiec,> 10,27.0,,,2021.0,,,pełna własność,,,miejskie,
715944.0,51.87,3,pierwotny,apartamentowiec,> 10,27.0,,,2021.0,,,pełna własność,,,miejskie,
723064.0,53.95,2,pierwotny,apartamentowiec,> 10,27.0,,,2021.0,,,pełna własność,,,miejskie,
1800000.0,203.28,6,wtórny,apartamentowiec,parter,3.0,cegła,plastikowe,1996.0,do remontu,1 500 zł,spółdzielcze wł. z KW,52.2447419,21.06463528,miejskie,36.0
665000.0,65.0,3,wtórny,apartamentowiec,1,4.0,cegła,,2001.0,,780 zł,pełna własność,,,,
680000.0,75.0,3,wtórny,apartamentowiec,2,7.0,cegła,,2012.0,do zamieszkania,650 zł,pełna własność,52.19617835,20.92359939,,27.0
1960000.0,185.0,4,wtórny,apartamentowiec,parter,4.0,cegła,drewniane,2001.0,do zamieszkania,,pełna własność,,,miejskie,
683000.0,80.0,3,wtórny,blok,3,10.0,,plastikowe,,do zamieszkania,650 zł,pełna własność,,,,
260000.0,39.5,2,pierwotny,,,,,,,,,pełna własność,52.328987899999994,21.0076793,,61.0
455000.0,46.5,2,wtórny,blok,parter,3.0,,plastikowe,2017.0,do zamieszkania,,pełna własność,52.31895896108901,21.0664505651123,miejskie,54.0
735000.0,145.0,4,pierwotny,szeregowiec,1,,cegła,plastikowe,2020.0,do wykończenia,,pełna własność,52.319567052292115,21.029110000524906,gazowe,58.0
499000.0,61.1,3,wtórny,,3,4.0,,,1990.0,,540 zł,,52.2586956,20.9212891,,42.0
456000.0,42.0,2,wtórny,blok,4,4.0,cegła,plastikowe,1970.0,do zamieszkania,360 zł,spółdzielcze własnościowe,52.2652706,20.9592576,miejskie,35.0
